   5.5112797e-05   5.7715156e-05   0.0000000e+00   0.0000000e+00
   5.5112797e-05   5.7715156e-05   3.3990423e-04   3.5652484e-04
   5.5112797e-05   5.7715156e-05   6.6522325e-04   6.9822153e-04
   5.5112797e-05   5.7715156e-05   9.8142655e-04   1.0306402e-03
   5.5112797e-05   5.7715156e-05   1.2904212e-03   1.3557162e-03
   5.5112797e-05   5.7715156e-05   1.5933085e-03   1.6745670e-03
   5.5112797e-05   5.7715156e-05   1.8908308e-03   1.9879459e-03
   5.5112797e-05   5.7715156e-05   2.1835327e-03   2.2964057e-03
   5.5112797e-05   5.7715156e-05   2.4718355e-03   2.6003742e-03
   5.5112797e-05   5.7715156e-05   2.7560782e-03   2.9001951e-03
   5.5112797e-05   5.7715156e-05   3.0365408e-03   3.1961527e-03
   5.5112797e-05   5.7715156e-05   3.3134597e-03   3.4884870e-03
   5.5112797e-05   5.7715156e-05   3.5870380e-03   3.7774042e-03
   5.5112797e-05   5.7715156e-05   3.8574527e-03   4.0630839e-03
   5.5112797e-05   5.7715156e-05   4.1248596e-03   4.3456843e-03
   5.5112797e-05   5.7715156e-05   4.3893973e-03   4.6253462e-03
   5.5112797e-05   5.7715156e-05   4.6511904e-03   4.9021959e-03
   5.5112797e-05   5.7715156e-05   4.9103512e-03   5.1763475e-03
   5.5112797e-05   5.7715156e-05   5.1669820e-03   5.4479049e-03
   5.5112797e-05   5.7715156e-05   5.4211763e-03   5.7169630e-03
   5.5112797e-05   5.7715156e-05   5.6730200e-03   5.9836090e-03
   5.5112797e-05   5.7715156e-05   5.9225923e-03   6.2479235e-03
   5.5112797e-05   5.7715156e-05   6.1699669e-03   6.5099810e-03
   5.5112797e-05   5.7715156e-05   6.4152119e-03   6.7698510e-03
   5.5112797e-05   5.7715156e-05   6.6583913e-03   7.0275982e-03
   5.5112797e-05   5.7715156e-05   6.8995646e-03   7.2832833e-03
   5.5112797e-05   5.7715156e-05   7.1387878e-03   7.5369631e-03
   5.5112797e-05   5.7715156e-05   7.3761137e-03   7.7886911e-03
   5.5112797e-05   5.7715156e-05   7.6115919e-03   8.0385178e-03
   5.5112797e-05   5.7715156e-05   7.8452693e-03   8.2864908e-03
   5.5112797e-05   5.7715156e-05   8.0771904e-03   8.5326552e-03
   5.5112797e-05   5.7715156e-05   8.3073972e-03   8.7770539e-03
   5.5112797e-05   5.7715156e-05   8.5359299e-03   9.0197276e-03
   5.5112797e-05   5.7715156e-05   8.7628266e-03   9.2607150e-03
   5.5112797e-05   5.7715156e-05   8.9881235e-03   9.5000529e-03
   5.5112797e-05   5.7715156e-05   9.2118554e-03   9.7377767e-03
   5.5112797e-05   5.7715156e-05   9.4340553e-03   9.9739199e-03
   5.5112797e-05   5.7715156e-05   9.6547551e-03   1.0208515e-02
   5.5112797e-05   5.7715156e-05   9.8739851e-03   1.0441592e-02
   5.5112797e-05   5.7715156e-05   1.0091774e-02   1.0673182e-02
   5.5112797e-05   5.7715156e-05   1.0308151e-02   1.0903313e-02
   5.5112797e-05   5.7715156e-05   1.0523142e-02   1.1132011e-02
   5.5112797e-05   5.7715156e-05   1.0736773e-02   1.1359304e-02
   5.5112797e-05   5.7715156e-05   1.0949069e-02   1.1585216e-02
   5.5112797e-05   5.7715156e-05   1.1160053e-02   1.1809772e-02
   5.5112797e-05   5.7715156e-05   1.1369751e-02   1.2032996e-02
   5.5112797e-05   5.7715156e-05   1.1578182e-02   1.2254910e-02
   5.5112797e-05   5.7715156e-05   1.1785370e-02   1.2475537e-02
   5.5112797e-05   5.7715156e-05   1.1991335e-02   1.2694897e-02
   5.5112797e-05   5.7715156e-05   1.2196097e-02   1.2913011e-02
   5.5112797e-05   5.7715156e-05   1.2399676e-02   1.3129898e-02
   5.5112797e-05   5.7715156e-05   1.2602091e-02   1.3345580e-02
   5.5112797e-05   5.7715156e-05   1.2803360e-02   1.3560073e-02
   5.5112797e-05   5.7715156e-05   1.3003500e-02   1.3773396e-02
   5.5112797e-05   5.7715156e-05   1.3202531e-02   1.3985566e-02
   5.5112797e-05   5.7715156e-05   1.3400467e-02   1.4196602e-02
   5.5112797e-05   5.7715156e-05   1.3597325e-02   1.4406518e-02
   5.5112797e-05   5.7715156e-05   1.3793122e-02   1.4615332e-02
   5.5112797e-05   5.7715156e-05   1.3987872e-02   1.4823060e-02
   5.5112797e-05   5.7715156e-05   1.4181591e-02   1.5029715e-02
   5.5112797e-05   5.7715156e-05   1.4374293e-02   1.5235313e-02
   5.5112797e-05   5.7715156e-05   1.4565992e-02   1.5439870e-02
   5.5112797e-05   5.7715156e-05   1.4756703e-02   1.5643397e-02
   5.5112797e-05   5.7715156e-05   1.4946438e-02   1.5845911e-02
   5.5112797e-05   5.7715156e-05   1.5135212e-02   1.6047423e-02
   5.5112797e-05   5.7715156e-05   1.5323036e-02   1.6247947e-02
   5.5112797e-05   5.7715156e-05   1.5509923e-02   1.6447495e-02
   5.5112797e-05   5.7715156e-05   1.5695886e-02   1.6646081e-02
   5.5112797e-05   5.7715156e-05   1.5880936e-02   1.6843715e-02
   5.5112797e-05   5.7715156e-05   1.6065085e-02   1.7040411e-02
   5.5112797e-05   5.7715156e-05   1.6248344e-02   1.7236179e-02
   5.5112797e-05   5.7715156e-05   1.6430725e-02   1.7431031e-02
   5.5112797e-05   5.7715156e-05   1.6612238e-02   1.7624978e-02
   5.5112797e-05   5.7715156e-05   1.6792895e-02   1.7818031e-02
   5.5112797e-05   5.7715156e-05   1.6972704e-02   1.8010200e-02
   5.5112797e-05   5.7715156e-05   1.7151677e-02   1.8201496e-02
   5.5112797e-05   5.7715156e-05   1.7329824e-02   1.8391928e-02
   5.5112797e-05   5.7715156e-05   1.7507154e-02   1.8581508e-02
   5.5112797e-05   5.7715156e-05   1.7683677e-02   1.8770244e-02
   5.5112797e-05   5.7715156e-05   1.7859402e-02   1.8958146e-02
   5.5112797e-05   5.7715156e-05   1.8034338e-02   1.9145223e-02
   5.5112797e-05   5.7715156e-05   1.8208494e-02   1.9331484e-02
   5.5112797e-05   5.7715156e-05   1.8381880e-02   1.9516939e-02
   5.5112797e-05   5.7715156e-05   1.8554503e-02   1.9701597e-02
   5.5112797e-05   5.7715156e-05   1.8726372e-02   1.9885465e-02
   5.5112797e-05   5.7715156e-05   1.8897496e-02   2.0068552e-02
   5.5112797e-05   5.7715156e-05   1.9067882e-02   2.0250867e-02
   5.5112797e-05   5.7715156e-05   1.9237539e-02   2.0432417e-02
   5.5112797e-05   5.7715156e-05   1.9406474e-02   2.0613211e-02
   5.5112797e-05   5.7715156e-05   1.9574695e-02   2.0793256e-02
   5.5112797e-05   5.7715156e-05   1.9742210e-02   2.0972561e-02
   5.5112797e-05   5.7715156e-05   1.9909026e-02   2.1151132e-02
   5.5112797e-05   5.7715156e-05   2.0075150e-02   2.1328978e-02
   5.5112797e-05   5.7715156e-05   2.0240589e-02   2.1506105e-02
   5.5112797e-05   5.7715156e-05   2.0405351e-02   2.1682520e-02
   5.5112797e-05   5.7715156e-05   2.0569443e-02   2.1858231e-02
   5.5112797e-05   5.7715156e-05   2.0732870e-02   2.2033245e-02
   5.5112797e-05   5.7715156e-05   2.0895640e-02   2.2207568e-02
   5.5112797e-05   5.7715156e-05   2.1057760e-02   2.2381206e-02
   5.5112797e-05   5.7715156e-05   2.1219236e-02   2.2554168e-02
   5.5112797e-05   5.7715156e-05   2.1380073e-02   2.2726458e-02
   5.5112797e-05   5.7715156e-05   2.1540280e-02   2.2898084e-02
   5.5112797e-05   5.7715156e-05   2.1699860e-02   2.3069052e-02
   5.5112797e-05   5.7715156e-05   2.1858822e-02   2.3239367e-02
   5.5112797e-05   5.7715156e-05   2.2017169e-02   2.3409036e-02
   5.5112797e-05   5.7715156e-05   2.2174910e-02   2.3578065e-02
   5.5112797e-05   5.7715156e-05   2.2332048e-02   2.3746460e-02
   5.5112797e-05   5.7715156e-05   2.2488590e-02   2.3914226e-02
   5.5112797e-05   5.7715156e-05   2.2644541e-02   2.4081370e-02
   5.5112797e-05   5.7715156e-05   2.2799908e-02   2.4247896e-02
   5.5112797e-05   5.7715156e-05   2.2954694e-02   2.4413810e-02
   5.5112797e-05   5.7715156e-05   2.3108907e-02   2.4579118e-02
   5.5112797e-05   5.7715156e-05   2.3262550e-02   2.4743826e-02
   5.5112797e-05   5.7715156e-05   2.3415629e-02   2.4907937e-02
   5.5112797e-05   5.7715156e-05   2.3568149e-02   2.5071458e-02
   5.5112797e-05   5.7715156e-05   2.3720115e-02   2.5234394e-02
   5.5112797e-05   5.7715156e-05   2.3871533e-02   2.5396750e-02
   5.5112797e-05   5.7715156e-05   2.4022406e-02   2.5558530e-02
   5.5112797e-05   5.7715156e-05   2.4172740e-02   2.5719740e-02
   5.5112797e-05   5.7715156e-05   2.4322540e-02   2.5880384e-02
   5.5112797e-05   5.7715156e-05   2.4471809e-02   2.6040467e-02
   5.5112797e-05   5.7715156e-05   2.4620554e-02   2.6199995e-02
   5.5112797e-05   5.7715156e-05   2.4768778e-02   2.6358970e-02
   5.5112797e-05   5.7715156e-05   2.4916485e-02   2.6517399e-02
   5.5112797e-05   5.7715156e-05   2.5063681e-02   2.6675286e-02
   5.5112797e-05   5.7715156e-05   2.5210370e-02   2.6832635e-02
   5.5112797e-05   5.7715156e-05   2.5356555e-02   2.6989450e-02
   5.5112797e-05   5.7715156e-05   2.5502242e-02   2.7145736e-02
   5.5112797e-05   5.7715156e-05   2.5647433e-02   2.7301497e-02
   5.5112797e-05   5.7715156e-05   2.5792135e-02   2.7456737e-02
   5.5112797e-05   5.7715156e-05   2.5936349e-02   2.7611460e-02
   5.5112797e-05   5.7715156e-05   2.6080082e-02   2.7765672e-02
   5.5112797e-05   5.7715156e-05   2.6223335e-02   2.7919375e-02
   5.5112797e-05   5.7715156e-05   2.6366114e-02   2.8072573e-02
   5.5112797e-05   5.7715156e-05   2.6508423e-02   2.8225271e-02
   5.5112797e-05   5.7715156e-05   2.6650264e-02   2.8377472e-02
   5.5112797e-05   5.7715156e-05   2.6791643e-02   2.8529181e-02
   5.5112797e-05   5.7715156e-05   2.6932562e-02   2.8680401e-02
   5.5112797e-05   5.7715156e-05   2.7073025e-02   2.8831136e-02
   5.5112797e-05   5.7715156e-05   2.7213037e-02   2.8981389e-02
   5.5112797e-05   5.7715156e-05   2.7352599e-02   2.9131165e-02
   5.5112797e-05   5.7715156e-05   2.7491717e-02   2.9280467e-02
   5.5112797e-05   5.7715156e-05   2.7630394e-02   2.9429298e-02
   5.5112797e-05   5.7715156e-05   2.7768632e-02   2.9577662e-02
   5.5112797e-05   5.7715156e-05   2.7906436e-02   2.9725562e-02
   5.5112797e-05   5.7715156e-05   2.8043809e-02   2.9873002e-02
   5.5112797e-05   5.7715156e-05   2.8180753e-02   3.0019986e-02
   5.5112797e-05   5.7715156e-05   2.8317274e-02   3.0166517e-02
   5.5112797e-05   5.7715156e-05   2.8453373e-02   3.0312597e-02
   5.5112797e-05   5.7715156e-05   2.8589053e-02   3.0458231e-02
   6.5217412e-05   7.4349481e-05   2.8724319e-02   3.0603421e-02
   6.5217412e-05   7.4349481e-05   2.8924625e-02   3.0855932e-02
   6.5217412e-05   7.4349481e-05   2.9124198e-02   3.1107501e-02
   6.5217412e-05   7.4349481e-05   2.9323046e-02   3.1358136e-02
   6.5217412e-05   7.4349481e-05   2.9521176e-02   3.1607847e-02
   6.5217412e-05   7.4349481e-05   2.9718594e-02   3.1856643e-02
   6.5217412e-05   7.4349481e-05   2.9915307e-02   3.2104531e-02
   6.5217412e-05   7.4349481e-05   3.0111321e-02   3.2351521e-02
   6.5217412e-05   7.4349481e-05   3.0306643e-02   3.2597621e-02
   6.5217412e-05   7.4349481e-05   3.0501279e-02   3.2842839e-02
   6.5217412e-05   7.4349481e-05   3.0695235e-02   3.3087182e-02
   6.5217412e-05   7.4349481e-05   3.0888517e-02   3.3330660e-02
   6.5217412e-05   7.4349481e-05   3.1081131e-02   3.3573278e-02
   6.5217412e-05   7.4349481e-05   3.1273084e-02   3.3815046e-02
   6.5217412e-05   7.4349481e-05   3.1464380e-02   3.4055971e-02
   6.5217412e-05   7.4349481e-05   3.1655026e-02   3.4296059e-02
   6.5217412e-05   7.4349481e-05   3.1845027e-02   3.4535319e-02
   6.5217412e-05   7.4349481e-05   3.2034390e-02   3.4773757e-02
   6.5217412e-05   7.4349481e-05   3.2223118e-02   3.5011380e-02
   6.5217412e-05   7.4349481e-05   3.2411219e-02   3.5248195e-02
   6.5217412e-05   7.4349481e-05   3.2598696e-02   3.5484210e-02
   6.5217412e-05   7.4349481e-05   3.2785556e-02   3.5719430e-02
   6.5217412e-05   7.4349481e-05   3.2971803e-02   3.5953863e-02
   6.5217412e-05   7.4349481e-05   3.3157443e-02   3.6187514e-02
   6.5217412e-05   7.4349481e-05   3.3342481e-02   3.6420391e-02
   6.5217412e-05   7.4349481e-05   3.3526921e-02   3.6652499e-02
   6.5217412e-05   7.4349481e-05   3.3710769e-02   3.6883845e-02
   6.5217412e-05   7.4349481e-05   3.3894029e-02   3.7114435e-02
   6.5217412e-05   7.4349481e-05   3.4076706e-02   3.7344275e-02
   6.5217412e-05   7.4349481e-05   3.4258806e-02   3.7573371e-02
   6.5217412e-05   7.4349481e-05   3.4440331e-02   3.7801728e-02
   6.5217412e-05   7.4349481e-05   3.4621288e-02   3.8029353e-02
   6.5217412e-05   7.4349481e-05   3.4801681e-02   3.8256251e-02
   6.5217412e-05   7.4349481e-05   3.4981513e-02   3.8482429e-02
   6.5217412e-05   7.4349481e-05   3.5160791e-02   3.8707890e-02
   6.5217412e-05   7.4349481e-05   3.5339517e-02   3.8932642e-02
   6.5217412e-05   7.4349481e-05   3.5517696e-02   3.9156689e-02
   6.5217412e-05   7.4349481e-05   3.5695333e-02   3.9380036e-02
   6.5217412e-05   7.4349481e-05   3.5872431e-02   3.9602689e-02
   6.5217412e-05   7.4349481e-05   3.6048995e-02   3.9824654e-02
   6.5217412e-05   7.4349481e-05   3.6225029e-02   4.0045934e-02
   6.5217412e-05   7.4349481e-05   3.6400537e-02   4.0266536e-02
   6.5217412e-05   7.4349481e-05   3.6575523e-02   4.0486464e-02
   6.5217412e-05   7.4349481e-05   3.6749991e-02   4.0705723e-02
   6.5217412e-05   7.4349481e-05   3.6923944e-02   4.0924318e-02
   6.5217412e-05   7.4349481e-05   3.7097387e-02   4.1142254e-02
   6.5217412e-05   7.4349481e-05   3.7270324e-02   4.1359536e-02
   6.5217412e-05   7.4349481e-05   3.7442758e-02   4.1576168e-02
   6.5217412e-05   7.4349481e-05   3.7614692e-02   4.1792155e-02
   6.5217412e-05   7.4349481e-05   3.7786132e-02   4.2007501e-02
   6.5217412e-05   7.4349481e-05   3.7957079e-02   4.2222211e-02
   6.5217412e-05   7.4349481e-05   3.8127539e-02   4.2436289e-02
   6.5217412e-05   7.4349481e-05   3.8297513e-02   4.2649740e-02
   6.5217412e-05   7.4349481e-05   3.8467007e-02   4.2862569e-02
   6.5217412e-05   7.4349481e-05   3.8636023e-02   4.3074778e-02
   6.5217412e-05   7.4349481e-05   3.8804565e-02   4.3286374e-02
   6.5217412e-05   7.4349481e-05   3.8972636e-02   4.3497359e-02
   6.5217412e-05   7.4349481e-05   3.9140240e-02   4.3707739e-02
   6.5217412e-05   7.4349481e-05   3.9307379e-02   4.3917516e-02
   6.5217412e-05   7.4349481e-05   3.9474058e-02   4.4126696e-02
   6.5217412e-05   7.4349481e-05   3.9640279e-02   4.4335282e-02
   6.5217412e-05   7.4349481e-05   3.9806046e-02   4.4543278e-02
   6.5217412e-05   7.4349481e-05   3.9971362e-02   4.4750688e-02
   6.5217412e-05   7.4349481e-05   4.0136230e-02   4.4957516e-02
   6.5217412e-05   7.4349481e-05   4.0300652e-02   4.5163766e-02
   6.5217412e-05   7.4349481e-05   4.0464633e-02   4.5369441e-02
   6.5217412e-05   7.4349481e-05   4.0628176e-02   4.5574545e-02
   6.5217412e-05   7.4349481e-05   4.0791282e-02   4.5779083e-02
   6.5217412e-05   7.4349481e-05   4.0953956e-02   4.5983057e-02
   6.5217412e-05   7.4349481e-05   4.1116200e-02   4.6186472e-02
   6.5217412e-05   7.4349481e-05   4.1278016e-02   4.6389330e-02
   6.5217412e-05   7.4349481e-05   4.1439409e-02   4.6591636e-02
   6.5217412e-05   7.4349481e-05   4.1600381e-02   4.6793393e-02
   6.5217412e-05   7.4349481e-05   4.1760935e-02   4.6994604e-02
   6.5217412e-05   7.4349481e-05   4.1921073e-02   4.7195273e-02
   6.5217412e-05   7.4349481e-05   4.2080798e-02   4.7395403e-02
   6.5217412e-05   7.4349481e-05   4.2240114e-02   4.7594998e-02
   6.5217412e-05   7.4349481e-05   4.2399022e-02   4.7794060e-02
   6.5217412e-05   7.4349481e-05   4.2557525e-02   4.7992594e-02
   6.5217412e-05   7.4349481e-05   4.2715627e-02   4.8190602e-02
   6.5217412e-05   7.4349481e-05   4.2873330e-02   4.8388088e-02
   6.5217412e-05   7.4349481e-05   4.3030636e-02   4.8585055e-02
   6.5217412e-05   7.4349481e-05   4.3187548e-02   4.8781506e-02
   6.5217412e-05   7.4349481e-05   4.3344068e-02   4.8977444e-02
   6.5217412e-05   7.4349481e-05   4.3500200e-02   4.9172872e-02
   6.5217412e-05   7.4349481e-05   4.3655945e-02   4.9367794e-02
   6.5217412e-05   7.4349481e-05   4.3811306e-02   4.9562212e-02
   6.5217412e-05   7.4349481e-05   4.3966286e-02   4.9756129e-02
   6.5217412e-05   7.4349481e-05   4.4120887e-02   4.9949549e-02
   6.5217412e-05   7.4349481e-05   4.4275111e-02   5.0142474e-02
   6.5217412e-05   7.4349481e-05   4.4428962e-02   5.0334907e-02
   6.5217412e-05   7.4349481e-05   4.4582440e-02   5.0526851e-02
   6.5217412e-05   7.4349481e-05   4.4735549e-02   5.0718309e-02
   6.5217412e-05   7.4349481e-05   4.4888291e-02   5.0909284e-02
   6.5217412e-05   7.4349481e-05   4.5040669e-02   5.1099779e-02
   6.5217412e-05   7.4349481e-05   4.5192684e-02   5.1289796e-02
   6.5217412e-05   7.4349481e-05   4.5344338e-02   5.1479338e-02
   6.5217412e-05   7.4349481e-05   4.5495635e-02   5.1668408e-02
