   6.3550000e-06   2.5720000e-06   0.0000000e+00   0.0000000e+00
   6.3550000e-06   2.5720000e-06   3.5466328e-05   1.3196412e-05
   6.3550000e-06   2.5720000e-06   6.6460692e-05   2.3969348e-05
   6.3550000e-06   2.5720000e-06   9.4865886e-05   3.3461966e-05
   6.3550000e-06   2.5720000e-06   1.2131580e-04   4.2067536e-05
   6.3550000e-06   2.5720000e-06   1.4617290e-04   5.0009608e-05
   6.3550000e-06   2.5720000e-06   1.6967897e-04   5.7436875e-05
   6.3550000e-06   2.5720000e-06   1.9200942e-04   6.4457359e-05
   6.3550000e-06   2.5720000e-06   2.1329838e-04   7.1154387e-05
   6.3550000e-06   2.5720000e-06   2.3365232e-04   7.7595345e-05
   6.3550000e-06   2.5720000e-06   2.5315805e-04   8.3837113e-05
   6.3550000e-06   2.5720000e-06   2.7188774e-04   8.9929937e-05
   6.3550000e-06   2.5720000e-06   2.8990240e-04   9.5920767e-05
   6.3550000e-06   2.5720000e-06   3.0725411e-04   1.0185716e-04
   6.3550000e-06   2.5720000e-06   3.2398768e-04   1.0779423e-04
   6.3550000e-06   2.5720000e-06   3.4014160e-04   1.1381703e-04
   6.3550000e-06   2.5720000e-06   3.5574740e-04   1.2023296e-04
   6.3550000e-06   2.5720000e-06   3.7083020e-04   1.2681859e-04
   6.3550000e-06   2.5720000e-06   3.8541911e-04   1.3329904e-04
   6.3550000e-06   2.5720000e-06   3.9954187e-04   1.3966066e-04
   6.3550000e-06   2.5720000e-06   4.1322391e-04   1.4590335e-04
   6.3550000e-06   2.5720000e-06   4.2648849e-04   1.5203041e-04
   6.3550000e-06   2.5720000e-06   4.3935701e-04   1.5804604e-04
   6.3550000e-06   2.5720000e-06   4.5184919e-04   1.6395461e-04
   6.3550000e-06   2.5720000e-06   4.6398321e-04   1.6976037e-04
   6.3550000e-06   2.5720000e-06   4.7577596e-04   1.7546734e-04
   6.3550000e-06   2.5720000e-06   4.8724310e-04   1.8107928e-04
   6.3550000e-06   2.5720000e-06   4.9839923e-04   1.8659971e-04
   6.3550000e-06   2.5720000e-06   5.0925797e-04   1.9203192e-04
   6.3550000e-06   2.5720000e-06   5.1983205e-04   1.9737895e-04
   6.3550000e-06   2.5720000e-06   5.3013341e-04   2.0264365e-04
   6.3550000e-06   2.5720000e-06   5.4017325e-04   2.0782869e-04
   6.3550000e-06   2.5720000e-06   5.4996212e-04   2.1293655e-04
   6.3550000e-06   2.5720000e-06   5.5950993e-04   2.1796957e-04
   6.3550000e-06   2.5720000e-06   5.6882604e-04   2.2292993e-04
   6.3550000e-06   2.5720000e-06   5.7791930e-04   2.2781970e-04
   6.3550000e-06   2.5720000e-06   5.8679805e-04   2.3264082e-04
   6.3550000e-06   2.5720000e-06   5.9547021e-04   2.3739513e-04
   6.3550000e-06   2.5720000e-06   6.0394329e-04   2.4208434e-04
   6.3550000e-06   2.5720000e-06   6.1222440e-04   2.4671011e-04
   6.3550000e-06   2.5720000e-06   6.2032029e-04   2.5127399e-04
   6.3550000e-06   2.5720000e-06   6.2823741e-04   2.5577746e-04
   6.3550000e-06   2.5720000e-06   6.3598185e-04   2.6022192e-04
   6.3550000e-06   2.5720000e-06   6.4355946e-04   2.6460871e-04
   6.3550000e-06   2.5720000e-06   6.5097578e-04   2.6893911e-04
   6.3550000e-06   2.5720000e-06   6.5823610e-04   2.7321434e-04
   6.3550000e-06   2.5720000e-06   6.6534550e-04   2.7743556e-04
   6.3550000e-06   2.5720000e-06   6.7230879e-04   2.8160389e-04
   6.3550000e-06   2.5720000e-06   6.7913060e-04   2.8572039e-04
   6.3550000e-06   2.5720000e-06   6.8581535e-04   2.8978610e-04
   6.3550000e-06   2.5720000e-06   6.9236725e-04   2.9380199e-04
   6.3550000e-06   2.5720000e-06   6.9879038e-04   2.9776902e-04
   6.3550000e-06   2.5720000e-06   7.0508860e-04   3.0168809e-04
   6.3550000e-06   2.5720000e-06   7.1126564e-04   3.0556009e-04
   6.3550000e-06   2.5720000e-06   7.1732507e-04   3.0938586e-04
   6.3550000e-06   2.5720000e-06   7.2327031e-04   3.1316621e-04
   6.3550000e-06   2.5720000e-06   7.2910467e-04   3.1690194e-04
   6.3550000e-06   2.5720000e-06   7.3483129e-04   3.2059380e-04
   6.3550000e-06   2.5720000e-06   7.4045323e-04   3.2424253e-04
   6.3550000e-06   2.5720000e-06   7.4597340e-04   3.2784885e-04
   6.3550000e-06   2.5720000e-06   7.5139461e-04   3.3141345e-04
   6.3550000e-06   2.5720000e-06   7.5671957e-04   3.3493700e-04
   6.3550000e-06   2.5720000e-06   7.6195088e-04   3.3842014e-04
   6.3550000e-06   2.5720000e-06   7.6709106e-04   3.4186352e-04
   6.3550000e-06   2.5720000e-06   7.7214251e-04   3.4526773e-04
   6.3550000e-06   2.5720000e-06   7.7710758e-04   3.4863339e-04
   6.3550000e-06   2.5720000e-06   7.8198851e-04   3.5196106e-04
   6.3550000e-06   2.5720000e-06   7.8678746e-04   3.5525131e-04
   6.3550000e-06   2.5720000e-06   7.9150653e-04   3.5850470e-04
   6.3550000e-06   2.5720000e-06   7.9614773e-04   3.6172175e-04
   6.3550000e-06   2.5720000e-06   8.0071301e-04   3.6490299e-04
