   4.6181166e-02   3.1313829e-02   9.7705078e-02  -1.3395513e-01   4.4054403e-01   5.0000000e-02   1.0000000e-01
   4.5989003e-02   3.1323943e-02   9.7694736e-02  -1.2838269e-01   4.5809372e-01   5.0000000e-02   1.0000000e-01
   4.6130596e-02   3.1303716e-02   9.7663710e-02  -1.3468398e-01   4.3255688e-01   5.0000000e-02   1.0000000e-01
   4.6393556e-02   3.1293602e-02   9.7653368e-02  -1.8606031e-01   4.2857718e-01   5.0000000e-02   1.0000000e-01
   4.6767768e-02   3.1364399e-02   9.7684394e-02  -2.2931354e-01   4.0831252e-01   5.0000000e-02   1.0000000e-01
   4.6727313e-02   3.1323943e-02   9.7674052e-02  -2.5072217e-01   4.2458611e-01   5.0000000e-02   1.0000000e-01
   4.6504808e-02   3.1334057e-02   9.7643026e-02  -2.2106148e-01   4.2742770e-01   5.0000000e-02   1.0000000e-01
   4.6818337e-02   3.1313829e-02   9.7653368e-02  -2.2551471e-01   4.3300188e-01   5.0000000e-02   1.0000000e-01
   4.7364484e-02   3.1313829e-02   9.7622341e-02  -2.7801427e-01   4.0431825e-01   5.0000000e-02   1.0000000e-01
   4.6828451e-02   3.1313829e-02   9.7643026e-02  -2.7770816e-01   4.2940699e-01   5.0000000e-02   1.0000000e-01
   4.6130596e-02   3.1303716e-02   9.7632683e-02  -1.5543672e-01   4.4732593e-01   5.0000000e-02   1.0000000e-01
   4.6737426e-02   3.1283488e-02   9.7611999e-02  -2.3059529e-01   4.3014769e-01   5.0000000e-02   1.0000000e-01
   4.6454239e-02   3.1344171e-02   9.7663710e-02  -1.9670982e-01   4.4926297e-01   5.0000000e-02   1.0000000e-01
   4.6292418e-02   3.1334057e-02   9.7622341e-02  -1.9381074e-01   4.2542478e-01   5.0000000e-02   1.0000000e-01
   4.6504808e-02   3.1334057e-02   9.7632683e-02  -2.4896273e-01   4.3442440e-01   5.0000000e-02   1.0000000e-01
   4.6555377e-02   3.1313829e-02   9.7643026e-02  -2.0748564e-01   4.1856181e-01   5.0000000e-02   1.0000000e-01
   4.6514922e-02   3.1283488e-02   9.7674052e-02  -1.9479647e-01   4.3791192e-01   5.0000000e-02   1.0000000e-01
   4.6879020e-02   3.1283488e-02   9.7643026e-02  -2.5179915e-01   4.0618622e-01   5.0000000e-02   1.0000000e-01
   4.6919475e-02   3.1263260e-02   9.7622341e-02  -2.5089036e-01   4.1793480e-01   5.0000000e-02   1.0000000e-01
   4.6080027e-02   3.1263260e-02   9.7663710e-02  -1.6246201e-01   4.5271755e-01   5.0000000e-02   1.0000000e-01
   4.5847409e-02   3.1232919e-02   9.7663710e-02  -1.2441532e-01   4.5528623e-01   5.0000000e-02   1.0000000e-01
   4.5968775e-02   3.1212691e-02   9.7653368e-02  -1.1073754e-01   4.4398931e-01   5.0000000e-02   1.0000000e-01
   4.6090141e-02   3.1232919e-02   9.7663710e-02  -1.4860800e-01   4.3855827e-01   5.0000000e-02   1.0000000e-01
   4.6787996e-02   3.1222805e-02   9.7653368e-02  -2.1463051e-01   4.2242684e-01   5.0000000e-02   1.0000000e-01
   4.6292418e-02   3.1192463e-02   9.7653368e-02  -1.8203460e-01   4.4728535e-01   5.0000000e-02   1.0000000e-01
   4.5817067e-02   3.1212691e-02   9.7622341e-02  -1.3725837e-01   4.4308858e-01   5.0000000e-02   1.0000000e-01
   4.5968775e-02   3.1222805e-02   9.7601657e-02  -1.3190963e-01   4.4266133e-01   5.0000000e-02   1.0000000e-01
   4.6100255e-02   3.1253146e-02   9.7622341e-02  -1.4637826e-01   4.4664930e-01   5.0000000e-02   1.0000000e-01
   4.5877750e-02   3.1253146e-02   9.7632683e-02  -1.5046669e-01   4.5527165e-01   5.0000000e-02   1.0000000e-01
   4.6140710e-02   3.1243033e-02   9.7632683e-02  -1.3634961e-01   4.4405570e-01   5.0000000e-02   1.0000000e-01
   4.6454239e-02   3.1263260e-02   9.7611999e-02  -2.1026737e-01   4.3372695e-01   5.0000000e-02   1.0000000e-01
   4.5655246e-02   3.1283488e-02   9.7622341e-02  -1.0892784e-01   4.6250400e-01   5.0000000e-02   1.0000000e-01
   4.5604677e-02   3.1283488e-02   9.7622341e-02  -8.0388034e-02   4.5813014e-01   5.0000000e-02   1.0000000e-01
