   4.8092680e-02   8.3925994e-02   9.8770316e-02  -4.2252778e-01   2.5743286e-01   5.0000000e-02   1.0000000e-01
   4.8052225e-02   8.3895653e-02   9.8749632e-02  -4.2266476e-01   2.6395692e-01   5.0000000e-02   1.0000000e-01
   4.8021883e-02   8.3925994e-02   9.8739290e-02  -4.3390089e-01   2.5730007e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3936108e-02   9.8718605e-02  -4.4467693e-01   2.5942760e-01   5.0000000e-02   1.0000000e-01
   4.8011769e-02   8.3925994e-02   9.8708263e-02  -4.2893753e-01   2.5149814e-01   5.0000000e-02   1.0000000e-01
   4.7971314e-02   8.3905766e-02   9.8697921e-02  -4.2746549e-01   2.6420723e-01   5.0000000e-02   1.0000000e-01
   4.7971314e-02   8.3966449e-02   9.8718605e-02  -4.3694524e-01   2.5783733e-01   5.0000000e-02   1.0000000e-01
   4.8001656e-02   8.3946222e-02   9.8749632e-02  -4.1913582e-01   2.6118851e-01   5.0000000e-02   1.0000000e-01
   4.7971314e-02   8.3956336e-02   9.8739290e-02  -4.1918366e-01   2.7917394e-01   5.0000000e-02   1.0000000e-01
   4.7940973e-02   8.3956336e-02   9.8697921e-02  -4.3296312e-01   2.7147495e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3946222e-02   9.8708263e-02  -4.1702509e-01   2.6982014e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3956336e-02   9.8697921e-02  -4.3707862e-01   2.6642001e-01   5.0000000e-02   1.0000000e-01
   4.8021883e-02   8.3966449e-02   9.8687579e-02  -4.1279081e-01   2.7232781e-01   5.0000000e-02   1.0000000e-01
   4.7971314e-02   8.3946222e-02   9.8656553e-02  -4.4155457e-01   2.5796472e-01   5.0000000e-02   1.0000000e-01
   4.7981428e-02   8.3956336e-02   9.8666895e-02  -4.2985190e-01   2.6162297e-01   5.0000000e-02   1.0000000e-01
   4.7981428e-02   8.3966449e-02   9.8697921e-02  -4.3091850e-01   2.6971266e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3986677e-02   9.8697921e-02  -4.4345464e-01   2.6255932e-01   5.0000000e-02   1.0000000e-01
   4.8001656e-02   8.3966449e-02   9.8687579e-02  -4.3532111e-01   2.5475787e-01   5.0000000e-02   1.0000000e-01
   4.8021883e-02   8.3996791e-02   9.8687579e-02  -4.2665822e-01   2.6409741e-01   5.0000000e-02   1.0000000e-01
   4.8031997e-02   8.3956336e-02   9.8687579e-02  -4.1725607e-01   2.5280521e-01   5.0000000e-02   1.0000000e-01
   4.8042111e-02   8.3986677e-02   9.8697921e-02  -4.1048459e-01   2.6139318e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3925994e-02   9.8677237e-02  -4.4422213e-01   2.6557235e-01   5.0000000e-02   1.0000000e-01
   4.7971314e-02   8.3936108e-02   9.8666895e-02  -4.4601849e-01   2.6496482e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3936108e-02   9.8687579e-02  -4.3471327e-01   2.8305267e-01   5.0000000e-02   1.0000000e-01
   4.7991542e-02   8.3915880e-02   9.8656553e-02  -4.3026463e-01   2.6632352e-01   5.0000000e-02   1.0000000e-01
   4.8001656e-02   8.3925994e-02   9.8677237e-02  -4.3668311e-01   2.6468961e-01   5.0000000e-02   1.0000000e-01
   4.8031997e-02   8.3925994e-02   9.8708263e-02  -4.3687950e-01   2.7254823e-01   5.0000000e-02   1.0000000e-01
   4.8042111e-02   8.3925994e-02   9.8708263e-02  -4.3596902e-01   2.6914595e-01   5.0000000e-02   1.0000000e-01
   4.8092680e-02   8.3885539e-02   9.8718605e-02  -4.2935502e-01   2.5458976e-01   5.0000000e-02   1.0000000e-01
   4.8042111e-02   8.3855197e-02   9.8687579e-02  -4.4069413e-01   2.4699624e-01   5.0000000e-02   1.0000000e-01
   4.8102794e-02   8.3834970e-02   9.8739290e-02  -4.3471556e-01   2.6023563e-01   5.0000000e-02   1.0000000e-01
   4.8102794e-02   8.3845083e-02   9.8749632e-02  -4.5385789e-01   2.5574243e-01   5.0000000e-02   1.0000000e-01
   4.8102794e-02   8.3885539e-02   9.8780658e-02  -4.6484076e-01   2.6460936e-01   5.0000000e-02   1.0000000e-01
   4.8123022e-02   8.3834970e-02   9.8739290e-02  -4.5055441e-01   2.5166470e-01   5.0000000e-02   1.0000000e-01
   4.8123022e-02   8.3824856e-02   9.8708263e-02  -4.4728540e-01   2.5044710e-01   5.0000000e-02   1.0000000e-01
   4.8133135e-02   8.3824856e-02   9.8749632e-02  -4.4604461e-01   2.4754663e-01   5.0000000e-02   1.0000000e-01
   4.8163477e-02   8.3855197e-02   9.8780658e-02  -4.2950680e-01   2.5606737e-01   5.0000000e-02   1.0000000e-01
   4.8163477e-02   8.3875425e-02   9.8791000e-02  -4.5141337e-01   2.4582987e-01   5.0000000e-02   1.0000000e-01
   4.8183705e-02   8.3895653e-02   9.8811684e-02  -4.4772146e-01   2.3415240e-01   5.0000000e-02   1.0000000e-01
   4.8143249e-02   8.3875425e-02   9.8832369e-02  -4.5671180e-01   2.5091521e-01   5.0000000e-02   1.0000000e-01
   4.8143249e-02   8.3885539e-02   9.8842711e-02  -4.4997156e-01   2.5190176e-01   5.0000000e-02   1.0000000e-01
   4.8173591e-02   8.3895653e-02   9.8853053e-02  -4.4445503e-01   2.4184713e-01   5.0000000e-02   1.0000000e-01
   4.8173591e-02   8.3875425e-02   9.8863395e-02  -4.3370071e-01   2.4803187e-01   5.0000000e-02   1.0000000e-01
   4.8173591e-02   8.3875425e-02   9.8894421e-02  -4.6501337e-01   2.3415091e-01   5.0000000e-02   1.0000000e-01
   4.8214046e-02   8.3875425e-02   9.8904763e-02  -4.4906252e-01   2.4592317e-01   5.0000000e-02   1.0000000e-01
   4.8224160e-02   8.3925994e-02   9.8915105e-02  -4.6011018e-01   2.3527417e-01   5.0000000e-02   1.0000000e-01
   4.8224160e-02   8.3895653e-02   9.8925448e-02  -4.6048802e-01   2.4820567e-01   5.0000000e-02   1.0000000e-01
